No.,FoodLabel,Breakfast,Lunch,Dinner,Recommend,Tag,Brand,Name,Braname,Intake_g,Cal_kcal,CHO_g,Fiber_g,Sugar_g,Fat_g,SF_g,PUSF_g,MUSF_g,TF_g,Protein_g,Na_mg,K_mg,TC_mg,Resource,UpdateTime
9710,5,0,1,1,1,,,番茄, 番茄,1個(梅子形狀的）,11,2.43,0.7,1.63,0.12,0.03,0.08,0.03,,0.55,3,147,0,fatsecret中國,20070821
9711,5,0,1,1,1,,,番茄, 番茄,1個，義大利產的,11,2.43,0.7,1.63,0.12,0.03,0.08,0.03,,0.55,3,147,0,fatsecret中國,20070821
9712,5,0,1,1,1,,,番茄, 番茄,1塊（楔形的）（1/4個中型番茄）,6,1.22,0.4,0.82,0.06,0.01,0.04,0.02,,0.27,2,73,0,fatsecret中國,20070821
9713,5,0,1,1,1,,,番茄, 番茄,1片（厚的／大的）（1.25釐米厚）,5,1.06,0.3,0.71,0.05,0.01,0.04,0.01,,0.24,1,64,0,fatsecret中國,20070821
9714,5,0,1,1,1,,,番茄, 番茄,1盎司，生的,5,1.02,0.3,0.68,0.05,0.01,0.04,0.01,,0.23,1,62,0,fatsecret中國,20070821
9715,5,0,1,1,1,,,番茄, 番茄,1片（中等大小）（0.6釐米厚）,4,0.78,0.2,0.53,0.04,0.01,0.03,0.01,,0.18,1,47,0,fatsecret中國,20070821
9716,5,0,1,1,1,,,番茄, 番茄,1片（薄的／小的）,3,0.59,0.2,0.39,0.03,0.01,0.02,0.01,,0.13,1,36,0,fatsecret中國,20070821
9717,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1磅,77,17.74,4.1,11.61,0.59,0.08,0.25,0.1,,3.63,581,853,0,fatsecret中國,2008024
9718,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1杯,41,9.38,2.2,6.14,0.31,0.04,0.13,0.05,,1.92,307,451,0,fatsecret中國,2008024
9719,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1罐,32,7.43,1.7,4.86,0.25,0.03,0.1,0.04,,1.52,243,357,0,fatsecret中國,2008024
9720,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1大塊的,28,6.41,1.5,4.2,0.21,0.03,0.09,0.03,,1.31,210,308,0,fatsecret中國,2008024
9721,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1個，中型的,19,4.34,1,2.84,0.14,0.02,0.06,0.02,,0.89,142,209,0,fatsecret中國,2008024
9722,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,100 g,17,3.91,0.9,2.56,0.13,0.02,0.05,0.02,,0.8,128,188,0,fatsecret中國,2008024
9723,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1個，小的,14,3.21,0.7,2.1,0.11,0.02,0.04,0.02,,0.66,105,154,0,fatsecret中國,2008024
9724,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1盎司,5,1.11,0.3,0.73,0.04,0.01,0.02,0.01,,0.23,36,53,0,fatsecret中國,2008024
9725,3,0,0,0,0,,,番茄（罐裝）, 番茄（罐裝）,1餐匙/湯匙,3,0.59,0.1,0.38,0.02,0,0.01,0,,0.12,19,28,0,fatsecret中國,2008024
9726,3,0,0,0,0,,,番茄土豆燉排骨, 番茄土豆燉排骨,100 g,53,4,0,0,3,0,0,0,0,2,61,145,0,Under Armour,2019
9727,1,0,1,1,1,,,番茄火鍋, 番茄火鍋,700 g,1456,24,0,0,144,44,0,0,0,16,4125,0,0,Under Armour,2019
9728,9,1,1,1,1,,,番茄汁, 番茄汁,1杯,41,10.3,1,8.65,0.12,0.02,0.06,0.02,,1.85,654,556,0,fatsecret中國,20070821
9729,9,1,1,1,1,,,番茄汁, 番茄汁,1份（182 g）,31,7.72,0.7,6.48,0.09,0.02,0.04,0.02,,1.38,490,417,0,fatsecret中國,20070821
9730,9,1,1,1,1,,,番茄汁, 番茄汁,100 g,17,4.24,0.4,3.56,0.05,0.01,0.02,0.01,,0.76,269,229,0,fatsecret中國,20070821
9731,9,1,1,1,1,,,番茄汁, 番茄汁,100 ml,17,4.36,0.4,3.66,0.05,0.01,0.03,0.01,,0.78,277,235,0,fatsecret中國,20070821
9732,9,1,1,1,1,,,番茄汁, 番茄汁,130 ml,5,1.29,0.1,1.08,0.02,0,0.01,0,,0.23,82,70,0,fatsecret中國,20070821
9733,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,1磅,100,20.82,3.6,17.24,0.45,0.06,0.19,0.07,,2.72,318,875,0,fatsecret中國,2008024
9734,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,1杯,53,11.11,1.9,9.2,0.24,0.03,0.1,0.04,,1.45,169,467,0,fatsecret中國,2008024
9735,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,100 g,22,4.59,0.8,3.8,0.1,0.01,0.04,0.02,,0.6,70,193,0,fatsecret中國,2008024
9736,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,100 ml,22,4.69,0.8,3.88,0.1,0.01,0.04,0.02,,0.61,71,197,0,fatsecret中國,2008024
9737,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,130 ml,7,1.39,0.2,1.15,0.03,0,0.01,0.01,,0.18,21,58,0,fatsecret中國,2008024
9738,9,1,1,1,1,,,番茄和蔬菜汁（低鹽）, 番茄和蔬菜汁（低鹽）,1盎司,6,1.3,0.2,1.08,0.03,0,0.01,0.01,,0.17,20,55,0,fatsecret中國,2008024
9739,3,0,0,0,0,,,番茄炒西葫蘆, 番茄炒西葫蘆,100 g,133,11,1,0,7,0,0,0,0,6,0,0,0,Under Armour,2019
9740,3,0,0,0,0,,,番茄炒蛋, 番茄炒蛋,1杯,180,8.85,1.7,5.47,10.24,2.99,1.68,4,,12.42,535,521,368,fatsecret中國,20140714
9741,3,0,0,0,0,,,番茄炒蛋, 番茄炒蛋,1份（200 g）,164,8.05,1.5,4.97,9.31,2.71,1.53,3.63,,11.29,486,474,335,fatsecret中國,20140714
9742,3,0,0,0,0,,,番茄炒蛋, 番茄炒蛋,100 g,82,4.02,0.8,2.49,4.66,1.36,0.76,1.82,,5.65,243,237,167,fatsecret中國,20140714
9743,3,0,0,0,0,,,番茄炒蛋, 番茄炒蛋,1盎司,23,1.14,0.2,0.71,1.32,0.39,0.22,0.52,,1.6,69,67,47,fatsecret中國,20140714
9744,3,0,0,0,0,,,番茄排骨, 番茄排骨,100 g,127,3,1,0,9,0,0,0,0,6,197,164,0,Under Armour,2019
9745,1,0,1,1,1,,,番茄蛋炒飯, 番茄蛋炒飯,200 g,723,117,0,8,21,4,0,0,0,14,1649,0,0,Under Armour,2019
9746,2,0,0,0,0,,,番茄湯, 番茄湯,1罐（300 g）,249,43.59,2.4,25.62,7.12,2.4,2.4,1.77,,7.41,1714,747,12,fatsecret中國,20070821
9747,2,0,0,0,0,,,番茄湯, 番茄湯,1杯,102,17.93,1,10.54,2.93,0.99,0.99,0.73,,3.05,705,307,5,fatsecret中國,20070821
9748,2,0,0,0,0,,,番茄湯, 番茄湯,1份（244 g）,102,17.93,1,10.54,2.93,0.99,0.99,0.73,,3.05,705,307,5,fatsecret中國,20070821
9749,2,0,0,0,0,,,番茄湯, 番茄湯,100 g,42,7.35,0.4,4.32,1.2,0.41,0.41,0.3,,1.25,289,126,2,fatsecret中國,20070821
9750,2,0,0,0,0,,,番茄湯（加水翻熱）, 番茄湯（加水翻熱）,1罐（300 g）,184,40.92,3.6,24.73,1.72,0.84,1.09,1.03,,4.92,1684,700,0,fatsecret中國,20070821
9751,2,0,0,0,0,,,番茄湯（加水翻熱）, 番茄湯（加水翻熱）,1杯,76,16.84,1.5,10.17,0.71,0.34,0.45,0.42,,2.03,693,288,0,fatsecret中國,20070821
9752,2,0,0,0,0,,,番茄湯（加水翻熱）, 番茄湯（加水翻熱）,1份（244 g）,76,16.84,1.5,10.17,0.71,0.34,0.45,0.42,,2.03,693,288,0,fatsecret中國,20070821
9753,2,0,0,0,0,,,番茄湯（加水翻熱）, 番茄湯（加水翻熱）,100 g,31,6.9,0.6,4.17,0.29,0.14,0.18,0.17,,0.83,284,118,0,fatsecret中國,20070821
9754,2,0,0,0,0,,,番茄湯（罐頭裝，濃縮型）, 番茄湯（罐頭裝，濃縮型）,1罐（300 g）,183,40.9,3.7,24.74,1.71,0.84,1.09,1.03,,4.91,1681,698,0,fatsecret中國,2008024
9755,2,0,0,0,0,,,番茄湯（罐頭裝，濃縮型）, 番茄湯（罐頭裝，濃縮型）,1杯,151,33.66,3,20.36,1.41,0.69,0.9,0.85,,4.04,1383,575,0,fatsecret中國,2008024
9756,2,0,0,0,0,,,番茄湯（罐頭裝，濃縮型）, 番茄湯（罐頭裝，濃縮型）,100 g,60,13.41,1.2,8.11,0.56,0.27,0.36,0.34,,1.61,551,229,0,fatsecret中國,2008024
9757,2,0,0,0,0,,,番茄湯（罐頭裝，濃縮型）, 番茄湯（罐頭裝，濃縮型）,1盎司,17,3.8,0.3,2.3,0.16,0.08,0.1,0.1,,0.46,156,65,0,fatsecret中國,2008024
9758,1,1,1,1,1,,,番茄漢堡（加番茄醬）, 番茄漢堡（加番茄醬）,1個,299,34.75,1.7,7.82,10.86,3.88,1.4,4.43,,15.14,589,276,33,fatsecret中國,20070821
9759,1,1,1,1,1,,,番茄漢堡（加番茄醬）, 番茄漢堡（加番茄醬）,1份（113 g）,299,34.75,1.7,7.82,10.86,3.88,1.4,4.43,,15.14,589,276,33,fatsecret中國,20070821
9760,1,1,1,1,1,,,番茄漢堡（加番茄醬）, 番茄漢堡（加番茄醬）,100 g,265,30.75,1.5,6.92,9.61,3.43,1.24,3.92,,13.4,521,244,29,fatsecret中國,20070821
9761,1,1,1,1,1,,,番茄漢堡（加番茄醬）, 番茄漢堡（加番茄醬）,1盎司,75,8.72,0.4,1.96,2.72,0.97,0.35,1.11,,3.8,148,69,8,fatsecret中國,20070821
9762,2,0,0,0,0,,,番茄濃湯, 番茄濃湯,1罐（300 g）,361,54.19,3.7,40.32,11.4,6.4,1.67,3.45,,14.5,1792,1121,30,fatsecret中國,20100112
9763,2,0,0,0,0,,,番茄濃湯, 番茄濃湯,1份（248 g）,149,22.32,1.5,16.61,4.7,2.64,0.69,1.42,,5.97,738,462,12,fatsecret中國,20100112
9764,2,0,0,0,0,,,番茄濃湯, 番茄濃湯,1杯,149,22.32,1.5,16.61,4.7,2.64,0.69,1.42,,5.97,738,462,12,fatsecret中國,20100112
9765,2,0,0,0,0,,,番茄濃湯, 番茄濃湯,100 g,60,9,0.6,6.7,1.89,1.06,0.28,0.57,,2.41,298,186,5,fatsecret中國,20100112
9766,7,0,0,0,0,,,番茄醬, 番茄醬,1磅,440,113.76,1.4,103.28,1.72,0.24,0.69,0.26,,7.89,5053,1733,0,fatsecret中國,2008024
9767,7,0,0,0,0,,,番茄醬, 番茄醬,1杯,233,60.19,0.7,54.65,0.91,0.13,0.37,0.14,,4.18,2674,917,0,fatsecret中國,2008024
9768,7,0,0,0,0,,,番茄醬, 番茄醬,100 g,97,25.08,0.3,22.77,0.38,0.05,0.15,0.06,,1.74,1114,382,0,fatsecret中國,2008024
9769,7,0,0,0,0,,,番茄醬, 番茄醬,1盎司,27,7.11,0.1,6.46,0.11,0.02,0.04,0.02,,0.49,316,108,0,fatsecret中國,2008024
9770,7,0,0,0,0,,,番茄醬, 番茄醬,1餐匙/湯匙,15,3.76,0,3.42,0.06,0.01,0.02,0.01,,0.26,167,57,0,fatsecret中國,2008024
9771,7,0,0,0,0,,,番茄醬, 番茄醬,1包,6,1.5,0,1.37,0.02,0,0.01,0,,0.1,67,23,0,fatsecret中國,2008024
9772,7,0,0,0,0,,,番茄醬（罐頭裝）, 番茄醬（罐頭裝）,1磅,145,33.43,6.8,19.28,1.09,0.15,0.45,0.17,,5.99,2377,1501,0,fatsecret中國,2008024
9773,7,0,0,0,0,,,番茄醬（罐頭裝）, 番茄醬（罐頭裝）,1杯,78,18.06,3.7,10.41,0.59,0.08,0.24,0.09,,3.23,1284,811,0,fatsecret中國,2008024
9774,7,0,0,0,0,,,番茄醬（罐頭裝）, 番茄醬（罐頭裝）,100 g,32,7.37,1.5,4.25,0.24,0.03,0.1,0.04,,1.32,524,331,0,fatsecret中國,2008024
9775,7,0,0,0,0,,,番茄醬（罐頭裝）, 番茄醬（罐頭裝）,1盎司,9,2.09,0.4,1.2,0.07,0.01,0.03,0.01,,0.37,149,94,0,fatsecret中國,2008024
9776,2,0,0,0,0,,,番茄雞蛋湯, 番茄雞蛋湯,1份（250 g）,37,2.44,0.3,0.61,1.82,0.55,0.31,0.7,,2.83,604,87,67,fatsecret中國,20140824
9777,2,0,0,0,0,,,番茄雞蛋湯, 番茄雞蛋湯,1杯,37,2.44,0.3,0.61,1.82,0.55,0.31,0.7,,2.83,604,87,67,fatsecret中國,20140824
9778,2,0,0,0,0,,,番茄雞蛋湯, 番茄雞蛋湯,100 g,15,0.98,0.1,0.24,0.73,0.22,0.12,0.28,,1.13,242,35,27,fatsecret中國,20140824
9779,2,0,0,0,0,,,番茄雞蛋湯, 番茄雞蛋湯,1盎司,4,0.28,0,0.07,0.21,0.06,0.04,0.08,,0.32,68,10,8,fatsecret中國,20140824
9780,1,0,1,1,1,,,番茄雞蛋麵, 番茄雞蛋麵,1份（300 g）,275,36.46,2.1,1.75,8.19,2.24,1.53,2.85,,13.35,753,212,263,fatsecret中國,2015092
9781,1,0,1,1,1,,,番茄雞蛋麵, 番茄雞蛋麵,1碗,229,30.39,1.8,1.46,6.82,1.87,1.28,2.37,,11.13,627,177,219,fatsecret中國,2015092
9782,1,0,1,1,1,,,番茄雞蛋麵, 番茄雞蛋麵,100 g,92,12.15,0.7,0.58,2.73,0.75,0.51,0.95,,4.45,251,71,88,fatsecret中國,2015092
9783,1,0,1,1,1,,,番茄雞蛋麵, 番茄雞蛋麵,1盎司,26,3.45,0.2,0.17,0.77,0.21,0.15,0.27,,1.26,71,20,25,fatsecret中國,2015092
9784,7,0,0,0,0,,,發酵粉（直磷酸鹽）, 發酵粉（直磷酸鹽）,100 g,51,24.1,0.2,0,0,0,0,0,,0.1,7893,5,0,fatsecret中國,2008024
9785,7,0,0,0,0,,,發酵粉（直磷酸鹽）, 發酵粉（直磷酸鹽）,1盎司,14,6.83,0.1,0,0,0,0,0,,0.03,2238,1,0,fatsecret中國,2008024
9786,7,0,0,0,0,,,發酵粉（直磷酸鹽）, 發酵粉（直磷酸鹽）,1茶匙,2,1.11,0,0,0,0,0,0,,0,363,0,0,fatsecret中國,2008024
9787,7,0,0,0,0,,,發酵粉（硫酸鋁鈉）, 發酵粉（硫酸鋁鈉）,100 g,53,27.7,0.2,0,0,0,0,0,,0,10600,20,0,fatsecret中國,2008024
9788,7,0,0,0,0,,,發酵粉（硫酸鋁鈉）, 發酵粉（硫酸鋁鈉）,1盎司,15,7.85,0.1,0,0,0,0,0,,0,3005,6,0,fatsecret中國,2008024
9789,7,0,0,0,0,,,發酵粉（硫酸鋁鈉）, 發酵粉（硫酸鋁鈉）,1茶匙,2,1.27,0,0,0,0,0,0,,0,488,1,0,fatsecret中國,2008024
9790,4,0,0,0,0,,,發糕, 發糕,100 g,241,50.91,1.2,15.74,1.51,0.41,0.32,0.47,,5.49,204,115,43,fatsecret中國,20140819
9791,4,0,0,0,0,,,發糕, 發糕,1個,193,40.73,0.9,12.59,1.21,0.33,0.26,0.37,,4.39,163,92,35,fatsecret中國,20140819
9792,4,0,0,0,0,,,發糕, 發糕,1份（80 g）,193,40.73,0.9,12.59,1.21,0.33,0.26,0.37,,4.39,163,92,35,fatsecret中國,20140819
9793,9,1,1,1,0,,,硬水, 硬水,1000 g,116,21,0,0,1,0,0,0,0,3,244,0,0,Under Armour,2019
9794,6,0,0,0,0,,,硬白小麥, 硬白小麥,1磅,1551,344.28,55.3,1.86,7.76,1.26,3.4,0.92,,51.3,9,1960,0,fatsecret中國,2008024
9795,6,0,0,0,0,,,硬白小麥, 硬白小麥,1杯,657,145.73,23.4,0.79,3.28,0.53,1.44,0.39,,21.72,4,829,0,fatsecret中國,2008024
9796,6,0,0,0,0,,,硬白小麥, 硬白小麥,100 g,342,75.9,12.2,0.41,1.71,0.28,0.75,0.2,,11.31,2,432,0,fatsecret中國,2008024
9797,6,0,0,0,0,,,硬白小麥, 硬白小麥,1盎司,97,21.52,3.5,0.12,0.48,0.08,0.21,0.06,,3.21,1,122,0,fatsecret中國,2008024
9798,6,0,0,0,0,,,硬質小麥, 硬質小麥,1磅,1538,322.65,,,11.2,2.06,4.44,1.56,,62.05,9,1955,0,fatsecret中國,2008024
9799,6,0,0,0,0,,,硬質小麥, 硬質小麥,1杯,651,136.57,,,4.74,0.87,1.88,0.66,,26.27,4,828,0,fatsecret中國,2008024
9800,6,0,0,0,0,,,硬質小麥, 硬質小麥,100 g,339,71.13,,,2.47,0.45,0.98,0.34,,13.68,2,431,0,fatsecret中國,2008024
9801,6,0,0,0,0,,,硬質小麥, 硬質小麥,1盎司,96,20.17,,,0.7,0.13,0.28,0.1,,3.88,1,122,0,fatsecret中國,2008024
9802,4,0,0,0,0,,,硬糖, 硬糖,1塊,24,5.88,0,3.77,0.01,0,0,0,,0,2,0,0,fatsecret中國,2008024
9803,4,0,0,0,0,,,硬糖, 硬糖,1塊，小的,12,2.94,0,1.89,0.01,0,0,0,,0,1,0,0,fatsecret中國,2008024
9804,4,0,0,0,0,,,硬麵包條, 硬麵包條,100 g,293,52.7,2.3,1.77,4.3,0.61,1.72,1.13,,9.9,544,108,0,fatsecret中國,20070821
9805,4,0,0,0,0,,,硬麵包條, 硬麵包條,1大塊的,179,32.15,1.4,1.08,2.62,0.37,1.05,0.69,,6.04,332,66,0,fatsecret中國,20070821
9806,4,0,0,0,0,,,硬麵包條, 硬麵包條,1份（50 g）,146,26.35,1.2,0.88,2.15,0.3,0.86,0.57,,4.95,272,54,0,fatsecret中國,20070821
9807,4,0,0,0,0,,,硬麵包條, 硬麵包條,1個，中型的,146,26.35,1.2,0.88,2.15,0.3,0.86,0.57,,4.95,272,54,0,fatsecret中國,20070821
9808,4,0,0,0,0,,,硬麵包條, 硬麵包條,1盎司,83,14.94,0.7,0.5,1.22,0.17,0.49,0.32,,2.81,154,31,0,fatsecret中國,20070821
9809,4,0,0,0,0,,,硬麵包條, 硬麵包條,1個，小的,73,13.18,0.6,0.44,1.08,0.15,0.43,0.28,,2.48,136,27,0,fatsecret中國,20070821
9810,4,0,0,0,0,,,硬麵包條, 硬麵包條,1立方英寸,7,1.21,0.1,0.04,0.1,0.01,0.04,0.03,,0.23,13,2,0,fatsecret中國,20070821
9811,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,100 g,412,68.4,3,1.26,9.5,1.41,3.63,3.57,,12,657,124,0,fatsecret中國,20070821
9812,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1杯，小片狀,190,31.46,1.4,0.58,4.37,0.65,1.67,1.64,,5.52,302,57,0,fatsecret中國,20070821
9813,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1根/條，特大的（約17釐米長）,144,23.94,1,0.44,3.32,0.49,1.27,1.25,,4.2,230,43,0,fatsecret中國,20070821
9814,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1盎司,117,19.39,0.9,0.36,2.69,0.4,1.03,1.01,,3.4,186,35,0,fatsecret中國,20070821
9815,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1大塊的（約13.5釐米長）,82,13.68,0.6,0.25,1.9,0.28,0.73,0.71,,2.4,131,25,0,fatsecret中國,20070821
9816,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1份（10 g）,41,6.84,0.3,0.13,0.95,0.14,0.36,0.36,,1.2,66,12,0,fatsecret中國,20070821
9817,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1個，中型的（約12釐米長）,41,6.84,0.3,0.13,0.95,0.14,0.36,0.36,,1.2,66,12,0,fatsecret中國,20070821
9818,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1個，小的（約10.5釐米長）,21,3.42,0.2,0.06,0.48,0.07,0.18,0.18,,0.6,33,6,0,fatsecret中國,20070821
9819,4,0,0,0,0,,,硬麵包棒, 硬麵包棒,1小份（約6.5釐米長）,8,1.37,0.1,0.03,0.19,0.03,0.07,0.07,,0.24,13,2,0,fatsecret中國,20070821
9820,1,1,1,1,0,,,稀飯, 稀飯,1碗,108,22.38,1,0,0.79,0.16,0.28,0.29,,2.59,317,80,0,fatsecret中國,20140714
9821,1,1,1,1,0,,,稀飯, 稀飯,1份（240 g）,108,22.38,1,0,0.79,0.16,0.28,0.29,,2.59,317,80,0,fatsecret中國,20140714
9822,1,1,1,1,0,,,稀飯, 稀飯,100 g,45,9.33,0.4,0,0.33,0.07,0.12,0.12,,1.08,132,33,0,fatsecret中國,20140714
9823,1,1,1,1,0,,,稀飯, 稀飯,1盎司,13,2.64,0.1,0,0.09,0.02,0.03,0.03,,0.31,37,9,0,fatsecret中國,20140714
9824,1,1,1,1,0,,,稀飯, 稀飯,250 g,178,39,0,39,0,0,0,0,0,2,0,30,0,Under Armour,2019
9825,3,0,0,0,0,,,筍乾, 筍乾,100 g,68,12.87,2.4,3.34,1.21,0.21,0.62,0.23,,2.8,1234,494,0,fatsecret中國,20131022
9826,3,0,0,0,0,,,筍乾, 筍乾,1份（80 g）,54,10.3,1.9,2.67,0.97,0.16,0.49,0.18,,2.24,987,395,0,fatsecret中國,20131022
9827,3,0,0,0,0,,,筍乾, 筍乾,1盎司,19,3.65,0.7,0.95,0.34,0.06,0.17,0.07,,0.79,350,140,0,fatsecret中國,20131022
9828,1,1,1,1,1,,,筒仔米糕, 筒仔米糕,150 g,378,59,0,3,9,3,0,0,0,14,380,0,0,Under Armour,2019
9829,1,1,1,1,1,,,筒仔米糕, 筒仔米糕,100 g,244,35,1,0,8,3,1,3,0,6,299,79,16,Under Armour,2019
9830,6,0,0,0,0,,,紫甘藍, 紫甘藍,100 g,26,6.19,1.8,3.29,0.13,0.03,0.11,0.02,,1.2,23,204,0,fatsecret中國,20140727
9831,6,0,0,0,0,,,紫甘藍, 紫甘藍,1杯(切碎狀的),23,5.51,1.6,2.92,0.12,0.03,0.09,0.01,,1.07,20,182,0,fatsecret中國,20140727
9832,6,0,0,0,0,,,紫甘藍, 紫甘藍,1份（45 g）,12,2.79,0.8,1.48,0.06,0.01,0.05,0.01,,0.54,10,92,0,fatsecret中國,20140727
9833,1,1,1,1,1,,,紫米粥, 紫米粥,1份（240 g）,80,17.67,0.6,0,0.12,0.03,0.04,0.04,,1.48,343,18,0,fatsecret中國,20141126
9834,1,1,1,1,1,,,紫米粥, 紫米粥,1杯,80,17.67,0.6,0,0.12,0.03,0.04,0.04,,1.48,343,18,0,fatsecret中國,20141126
9835,1,1,1,1,1,,,紫米粥, 紫米粥,100 g,33,7.36,0.3,0,0.05,0.01,0.02,0.02,,0.62,143,7,0,fatsecret中國,20141126
9836,1,1,1,1,0,,,紫米糕, 紫米糕,100 g,308,61,0,0,4,0,0,0,0,7,39,0,0,Under Armour,2019
9837,1,1,1,1,0,,,紫米糕, 紫米糕,30 g,25,3,0,0,1,0,0,0,0,2,0,0,0,Under Armour,2019
9838,1,1,1,1,0,,,紫米糕, 紫米糕,100 g,262,50,0,0,1,0,0,0,0,5,36,0,0,Under Armour,2019
9839,1,1,1,1,1,,,紫米麵包, 紫米麵包,100 g,288,54.44,2.2,2.68,4.02,2.19,0.39,0.98,,7.7,221,122,9,fatsecret中國,20180312
9840,1,1,1,1,1,,,紫米麵包, 紫米麵包,1份（80 g）,231,43.55,1.8,2.15,3.22,1.75,0.31,0.78,,6.16,176,97,7,fatsecret中國,20180312
9841,1,1,1,1,1,,,紫米麵包, 紫米麵包,1個,115,21.78,0.9,1.07,1.61,0.88,0.15,0.39,,3.08,88,49,3,fatsecret中國,20180312
9842,3,0,0,0,0,,,紫菜, 紫菜,100 g,298,52.39,5.6,3.04,4.01,1.36,1.09,0.35,,31.84,575,1244,0,fatsecret中國,20070821
9843,3,0,0,0,0,,,紫菜, 紫菜,1盎司,84,14.85,1.6,0.86,1.14,0.38,0.31,0.1,,9.03,163,353,0,fatsecret中國,20070821
9844,3,0,0,0,0,,,紫菜, 紫菜,1杯,45,7.86,0.8,0.46,0.6,0.2,0.16,0.05,,4.78,86,187,0,fatsecret中國,20070821
9845,3,0,0,0,0,,,紫菜, 紫菜,1份（1 g）,3,0.52,0.1,0.03,0.04,0.01,0.01,0,,0.32,6,12,0,fatsecret中國,20070821
9846,3,0,0,0,0,,,紫菜, 紫菜,1條／根,1,0.26,0,0.02,0.02,0.01,0.01,0,,0.16,3,6,0,fatsecret中國,20070821
9847,1,0,1,1,0,,,紫菜包飯, 紫菜包飯,1份（300 g）,419,59.84,1.4,1,10.1,1.94,3.73,3.64,,19.16,566,396,39,fatsecret中國,2015093
9848,1,0,1,1,0,,,紫菜包飯, 紫菜包飯,100 g,140,19.95,0.5,0.33,3.37,0.65,1.24,1.21,,6.39,189,132,13,fatsecret中國,2015093
9849,1,0,1,1,0,,,紫菜包飯, 紫菜包飯,1個,70,9.97,0.2,0.17,1.68,0.32,0.62,0.61,,3.19,94,66,7,fatsecret中國,2015093
9850,2,0,0,0,0,,,紫菜蛋花湯, 紫菜蛋花湯,1杯,72,6.43,0.4,1.05,2.96,0.88,0.48,1.18,,5.06,753,148,95,fatsecret中國,20140821
9851,2,0,0,0,0,,,紫菜蛋花湯, 紫菜蛋花湯,1份（250 g）,72,6.43,0.4,1.05,2.96,0.88,0.48,1.18,,5.06,753,148,95,fatsecret中國,20140821
9852,2,0,0,0,0,,,紫菜蛋花湯, 紫菜蛋花湯,100 g,29,2.57,0.2,0.42,1.18,0.35,0.19,0.47,,2.03,301,59,38,fatsecret中國,20140821
9853,2,0,0,0,0,,,紫菜蛋花湯, 紫菜蛋花湯,1盎司,8,0.73,0,0.12,0.34,0.1,0.05,0.13,,0.57,85,17,11,fatsecret中國,20140821
9854,2,0,0,0,0,,,紫菜湯, 紫菜湯,1杯,83,5.59,0.5,0.62,3.73,0.98,1.1,1.24,,7.87,1134,223,14,fatsecret中國,20070821
9855,2,0,0,0,0,,,紫菜湯, 紫菜湯,1份（230 g）,83,5.59,0.5,0.62,3.73,0.98,1.1,1.24,,7.87,1134,223,14,fatsecret中國,20070821
9856,2,0,0,0,0,,,紫菜湯, 紫菜湯,100 g,36,2.43,0.2,0.27,1.62,0.42,0.48,0.54,,3.42,493,97,6,fatsecret中國,20070821
9857,2,0,0,0,0,,,紫菜湯, 紫菜湯,1盎司,10,0.69,0.1,0.08,0.46,0.12,0.14,0.15,,0.97,140,27,2,fatsecret中國,20070821
9858,1,1,1,1,1,,,紫菜煎蛋餅, 紫菜煎蛋餅,100 g,274,46,2,0,4,0,0,0,0,14,57,202,0,Under Armour,2019
9859,6,0,0,0,0,,,紫薯, 紫薯,1杯,123,27.39,4.1,5.69,0.07,0.03,0.02,0,,3.54,78,459,0,fatsecret中國,20140714
9860,6,0,0,0,0,,,紫薯, 紫薯,1份（120 g）,98,21.91,3.3,4.55,0.05,0.02,0.02,0,,2.83,62,367,0,fatsecret中國,20140714
9861,6,0,0,0,0,,,紫薯, 紫薯,100 g,82,18.26,2.7,3.79,0.05,0.02,0.01,0,,2.36,52,306,0,fatsecret中國,20140714
9862,6,0,0,0,0,,,紫薯, 紫薯,1盎司,23,5.18,0.8,1.08,0.01,0.01,0,0,,0.67,15,87,0,fatsecret中國,20140714
